id,timestamp,region,category,subcategory,feature_1,feature_2,feature_3,feature_4,amount,is_high,label
4353,2024-02-07,North,A,S2,53.49720494503177,23.127479627814616,6,9.098962763394704,87.91166282392834,0,A_S2
4354,2023-10-29,North,B,S2,54.074343813183454,54.4688240389401,3,4.680878300874133,72.1812477293563,0,B_S2
4355,2023-12-19,South,B,S1,46.57866436269196,26.809343340286183,3,8.162504853489349,45.202582863808395,0,B_S1
4356,2024-08-24,North,A,S4,46.932211083988534,32.39843078286563,8,5.089083365946497,91.09763417975249,1,A_S4
4357,2024-12-05,East,C,S4,51.371146597422246,21.697749414491728,3,1.9586535890706314,60.844201122233656,0,C_S4
4358,2023-07-07,North,B,S2,46.21995086803203,35.40603772017905,9,7.475975135881265,69.94102451346822,0,B_S2
4359,2024-05-03,West,B,S3,53.32969593231506,17.80848455744914,2,12.06541478433839,74.72451888352515,0,B_S3
4360,2024-12-08,West,A,S2,42.68583941274652,17.779481686044363,5,2.5604200786565046,54.52625551245188,0,A_S2
4361,2023-01-06,East,A,S1,80.33589228120618,42.350544172947714,2,3.3405003923713155,89.64711129728285,1,A_S1
4362,2024-07-26,West,B,S2,46.21979385053972,29.482848618390026,6,4.017604084779492,61.45321663961952,0,B_S2
4363,2023-12-29,West,B,S1,58.54417111437074,28.7818441559249,3,19.502719376625414,63.14093962627941,0,B_S1
4364,2024-12-07,North,B,S4,39.96445850235175,36.17065991017638,3,0.9729425496707573,55.15751912679199,0,B_S4
4365,2024-02-27,South,C,S3,63.9971454560172,42.42407290902172,7,3.436500477751604,84.32160061438802,0,C_S3
4366,2024-09-03,West,A,S4,61.00201681027002,31.084382677487746,7,12.283055793028526,66.75099316506336,0,A_S4
4367,2023-05-02,South,B,S1,56.28890354798255,41.75427874533754,2,0.200157824765601,71.53637353928488,0,B_S1
4368,2023-04-14,East,C,S3,34.589969656722204,17.60770522384886,9,4.351962964002402,72.23441224586054,0,C_S3
4369,2024-11-07,West,C,S3,38.71395439154719,18.50487953700741,1,7.590462736903732,55.04606316073407,0,C_S3
4370,2024-01-20,West,C,S3,75.29259478619271,52.34208205167798,3,0.8986988559314059,93.77288296855053,1,C_S3
4371,2024-02-12,South,C,S4,38.547894384339806,3.5061400234983005,2,4.753286099922225,43.15173906512318,0,C_S4
4372,2023-05-05,South,A,S2,59.61353255318757,41.646656065742214,2,20.914198574260148,84.72271629075375,0,A_S2
4373,2023-06-15,North,B,S1,35.82993004728046,15.793199674659009,9,20.344607279831624,65.99377898430873,0,B_S1
4374,2024-08-20,South,C,S1,65.12574853402654,33.35859069119695,1,12.865069698302658,55.48220346921689,0,C_S1
4375,2023-08-10,South,B,S2,39.704039637539225,39.48751926190531,11,7.884688566699836,72.88387906697442,0,B_S2
4376,2024-03-02,South,A,S1,35.5521816869,17.081606837981525,3,6.69034959130972,64.17323232149793,0,A_S1
4377,2023-08-20,South,C,S1,39.31486284954648,31.23623477182702,4,7.67059474461849,45.06183534108141,0,C_S1
4378,2023-07-12,West,A,S1,41.69296105008465,27.249734463370974,5,7.7700696839770576,72.64343504681449,0,A_S1
4379,2023-05-02,West,A,S2,56.0701003238633,36.70598839711456,0,1.676051238757184,62.52741497537003,0,A_S2
4380,2024-11-09,East,A,S1,51.04075559206675,28.620115292623396,2,46.70553590578507,67.63878311076147,0,A_S1
4381,2024-11-17,North,B,S2,33.57265880130754,17.72187126204134,5,14.856486211392152,64.26166392912495,0,B_S2
4382,2023-03-26,South,B,S3,49.580794793017695,41.97238399710576,3,0.6132847041840995,78.7865564019812,0,B_S3
4383,2023-09-15,East,B,S2,32.84747889063355,27.152167892685988,4,15.897704772631947,58.56514344664864,0,B_S2
4384,2024-02-16,North,C,S1,59.65336047501469,31.794568616200426,7,8.062319715593027,78.35999358839464,0,C_S1
4385,2023-10-07,South,B,S3,62.4035434830861,29.075116964336235,2,3.5979162875402033,38.788146908365775,0,B_S3
4386,2024-06-10,East,B,S1,49.64078992175957,25.10868408601042,2,1.5630893543049738,57.18991273793647,0,B_S1
4387,2023-07-09,West,C,S3,54.07480104489142,40.296842787341134,3,1.8430332801121874,63.330077922605945,0,C_S3
4388,2023-02-12,West,C,S2,76.28186165996615,55.19865119331096,1,15.359293296212355,82.64870235836358,0,C_S2
4389,2023-09-03,South,A,S2,47.63595511411822,33.02112188459839,4,8.121916542356187,48.03661833974665,0,A_S2
4390,2024-03-12,South,A,S1,35.83613074923666,8.567510999874656,6,9.894377995089062,77.3430794154428,0,A_S1
4391,2023-05-12,South,B,S2,58.68792853906685,41.242989767669826,6,8.58569988726649,86.17228903264807,0,B_S2
4392,2024-08-18,East,C,S1,33.01019351351982,30.23474173693512,3,3.7100380791182923,43.19771784614041,0,C_S1
4393,2023-01-09,South,B,S3,46.84146555090586,29.49333169596781,4,2.4728091467955844,62.00116496104402,0,B_S3
4394,2023-02-19,South,A,S1,41.01514930874724,40.44751403006168,4,30.36133855566233,87.8410862597541,0,A_S1
4395,2024-01-07,North,B,S3,39.47270250186695,13.11585625384904,7,6.570108408410761,43.1472771460529,0,B_S3
4396,2024-01-09,South,B,S2,46.248686065332336,33.227671802775205,4,1.6496473076684954,65.11227303327824,0,B_S2
4397,2023-08-04,North,B,S3,63.49836989321123,29.937251068222736,2,10.835141982681126,62.97934590076063,0,B_S3
4398,2023-07-08,East,C,S3,66.5850318248628,48.41935436262767,8,16.805030735111288,66.97916534507391,0,C_S3
4399,2023-02-20,West,C,S3,63.893087946360055,43.23873961374425,8,1.7147965232893956,96.09683168496734,1,C_S3
4400,2024-04-28,West,B,S4,55.04531133692622,47.43803333625756,8,1.3678209221475048,85.55010829615739,0,B_S4
4401,2023-10-04,South,B,S3,46.13425157918516,31.678219673176887,3,0.1542427311251224,29.845830475727233,0,B_S3
4402,2023-03-28,West,B,S4,14.632625069000639,5.547526896917094,6,0.4694772216488207,52.22695780610602,0,B_S4
4403,2023-10-19,West,B,S2,55.514914899159116,29.38038724012725,3,6.65026130960812,55.82852447176437,0,B_S2
4404,2024-11-15,South,B,S4,15.810024128616696,7.484596549067933,14,21.420806985304907,54.73980568627714,0,B_S4
4405,2023-07-10,West,B,S2,21.149490852904805,8.603902181936066,4,15.751288091616226,27.397324636441027,0,B_S2
4406,2024-10-15,South,B,S3,47.57498516319579,39.32186286469576,5,6.600605644982663,48.83412348368935,0,B_S3
4407,2023-07-08,West,B,S2,53.96865866945746,42.586301415768254,5,9.992713909783989,62.818197739571744,0,B_S2
4408,2023-05-16,South,A,S4,43.23372644256109,13.967696305997848,8,39.042720642536494,80.49993938549798,0,A_S4
4409,2023-07-10,South,B,S2,73.03296722890951,44.12666148200688,2,25.023293367297406,60.737720245850156,0,B_S2
4410,2023-08-24,North,B,S3,56.9315248627776,34.65884705206772,5,13.196851890947332,56.62064936530002,0,B_S3
4411,2023-03-30,West,A,S1,46.25888139807114,21.504966584437504,7,7.1210906343186755,96.3132657119973,1,A_S1
4412,2024-03-04,South,A,S3,70.79464917772694,45.982789443226906,4,9.61467388406344,101.32364244666893,1,A_S3
4413,2023-09-01,West,A,S1,73.47670021346136,55.772826830700836,4,0.934497309197983,89.72713702026908,1,A_S1
4414,2024-06-08,North,C,S2,57.68838040212004,41.74750011289815,2,2.594112965655281,88.44755676816006,1,C_S2
4415,2023-12-25,East,C,S1,38.371135103637556,33.79922817371856,2,12.218911917136614,42.73952375703449,0,C_S1
4416,2023-11-20,South,B,S2,41.74594353467401,19.299823340519133,6,4.650660995710632,49.62475355107894,0,B_S2
4417,2023-12-10,South,B,S2,28.298919305099947,17.271413765193316,4,0.1375936050117895,42.73524443351468,0,B_S2
4418,2023-04-25,North,B,S2,49.3637468029923,23.49306664766621,4,0.0548627823824949,70.82268217339008,0,B_S2
4419,2024-06-04,North,B,S2,34.24937837833202,22.46506759164374,5,11.175788997538996,50.63431723850816,0,B_S2
4420,2023-03-18,South,C,S1,45.06387846205223,29.673934350089315,4,17.60504565588991,77.72262773096544,0,C_S1
4421,2024-06-10,South,A,S3,53.909004545827415,40.0241067707037,3,0.5923354529665535,77.49685683345906,0,A_S3
4422,2024-12-30,West,A,S4,20.244370369940913,22.654557052740195,4,6.320279978154657,49.17429033676089,0,A_S4
4423,2024-07-11,South,B,S2,31.043880972181444,24.13814589487496,7,4.9886779400910175,59.75054740265552,0,B_S2
4424,2023-11-29,North,A,S1,42.39727917747011,18.55700860375502,2,3.236890252713966,61.140238590160926,0,A_S1
4425,2023-08-18,South,B,S1,49.21208946915241,18.7098719668977,4,22.87866980368095,56.58827920463311,0,B_S1
4426,2024-09-28,East,C,S3,42.59163800392838,29.71514304799967,4,38.8501943456938,49.670731039488096,0,C_S3
4427,2023-07-07,South,A,S4,45.94223102920434,39.569507488412306,6,0.07149392280255704,72.84225749402368,0,A_S4
4428,2023-12-19,West,B,S4,39.407192058116635,23.445980218324042,5,0.8550212943436977,54.81058185622458,0,B_S4
4429,2024-07-16,South,B,S2,28.259002372870608,4.736252926658212,7,2.8038951124701166,42.64486850683487,0,B_S2
4430,2024-11-04,East,C,S2,41.97873833912452,41.86529065713883,3,8.006167845822583,35.52338171511839,0,C_S2
4431,2024-11-03,North,B,S1,46.80247212604543,31.99671967691881,4,0.26310262924501987,58.095139525383885,0,B_S1
4432,2023-03-06,North,A,S1,45.34414844590627,28.575621195936776,3,1.0642113884207147,82.36919143235025,0,A_S1
4433,2024-10-17,West,B,S4,51.676938781946795,21.662394061117062,5,10.798691463312942,45.35957485322285,0,B_S4
4434,2023-03-25,South,B,S2,56.28341855712796,33.899780917440395,7,5.108051266550007,84.8323522460547,0,B_S2
4435,2024-03-02,South,C,S2,60.225893403450044,41.63060933963445,4,7.094787479686255,81.73378522743126,0,C_S2
4436,2024-11-09,East,B,S2,40.49673746732914,28.32220824482586,2,15.940618825265744,53.49146833826499,0,B_S2
4437,2024-04-23,North,A,S2,26.363047941203227,10.378731739502474,6,16.4281790846952,72.80912068546034,0,A_S2
4438,2024-11-22,East,C,S4,69.0739454859291,40.987845027897464,4,38.6498662459932,64.777993720944,0,C_S4
4439,2023-09-09,South,B,S4,55.78168873416632,28.540959624205666,9,9.485305984855808,48.56105199690081,0,B_S4
4440,2023-08-18,North,A,S3,35.68006473239092,34.72133150260569,7,6.506752223540864,73.78073533297216,0,A_S3
4441,2023-08-27,South,B,S2,54.16557584738632,39.6583373375207,7,10.451676968440207,55.07193273783237,0,B_S2
4442,2023-09-17,South,C,S3,66.01992099902186,35.41727365061598,14,7.750202863485875,73.08711996544149,0,C_S3
4443,2024-05-13,North,B,S2,75.93764787859087,36.21483145631423,5,4.803082874180381,98.93369875081902,1,B_S2
4444,2023-11-27,East,A,S3,53.759154142365965,34.47801314326967,6,3.7873533241173316,56.33223556588332,0,A_S3
4445,2024-06-22,East,B,S1,65.89505956024792,35.594496618410524,2,17.98690418199369,60.84924918482024,0,B_S1
4446,2023-10-31,South,A,S3,31.855968915279135,15.767128039546634,5,13.369703099441033,54.95273389163768,0,A_S3
4447,2023-08-13,West,B,S1,49.461458726049855,20.59516216714637,2,6.4561996412075775,49.21396569190064,0,B_S1
4448,2023-05-19,East,B,S3,44.974810261155206,18.893616360519182,4,2.87683615636706,46.60260700698943,0,B_S3
4449,2024-02-07,West,A,S3,55.13854777556315,34.384489885822084,6,1.237949023594895,79.6966332078721,0,A_S3
4450,2024-10-17,North,A,S1,74.16790903154332,42.3657178361898,2,3.400660606199273,80.30938605908874,0,A_S1
4451,2024-09-19,West,C,S3,53.74834091418887,52.22111963667887,10,0.29045404365661426,62.95966939439654,0,C_S3
4452,2023-07-04,South,A,S1,35.93463891099685,26.314810807940614,8,4.622143511633396,56.80993629957186,0,A_S1
4453,2023-12-15,East,C,S2,31.048421301741783,9.415491329748962,9,0.11159646311414397,44.10312045728074,0,C_S2
4454,2024-05-29,West,B,S1,74.68670094130908,32.52693062064854,4,12.68817867171135,88.73223404886764,1,B_S1
4455,2024-03-23,South,B,S3,57.70690118577849,37.80951182073189,4,2.5362311800965958,80.94785883999991,0,B_S3
4456,2023-02-19,South,A,S3,56.72122020462585,30.857795364959372,1,1.3732825008487732,77.50938917912815,0,A_S3
4457,2024-03-07,North,A,S2,44.84402917162744,37.5582170990137,9,9.554047825808782,107.5967994024528,1,A_S2
4458,2023-01-29,East,A,S4,54.01792677001765,34.665666769690105,1,10.75147563096623,86.58667752118038,0,A_S4
4459,2023-03-27,West,B,S3,35.19560140809785,5.257198367304042,5,9.923510830715838,45.98966573689421,0,B_S3
4460,2024-04-22,South,C,S3,55.80797533555478,25.329390813992617,4,7.611064325890043,78.34747973397211,0,C_S3
4461,2023-03-16,North,C,S1,32.37694795138958,14.023912322776717,6,14.814259543061876,71.86501404288697,0,C_S1
4462,2023-09-05,South,A,S3,44.61067332458361,30.302699501696075,7,12.11028188695728,77.99363388166407,0,A_S3
4463,2024-03-05,South,A,S3,40.356602770108914,15.79194222327538,2,19.207187224438545,92.83763939927572,1,A_S3
4464,2024-04-23,West,A,S4,1.1394853600013732,1.9062319676694348,5,11.773420139480283,49.1793201288776,0,A_S4
4465,2023-11-22,North,C,S3,44.7984706019989,16.18988379150003,6,24.23514323364637,59.41284783185502,0,C_S3
4466,2023-03-10,South,A,S1,36.51700363305607,21.959685531661272,6,19.68983549645915,72.98710249394388,0,A_S1
4467,2024-08-06,East,A,S3,46.84415174163824,31.066698920568655,4,0.0684901891948831,64.47417890583156,0,A_S3
4468,2024-11-24,North,B,S1,50.02584200722781,41.707587743200364,4,3.77689543962761,66.29679475279147,0,B_S1
4469,2024-10-10,West,B,S2,76.51897914472377,47.8759908756756,8,9.230921055385597,101.72254600181851,1,B_S2
4470,2024-06-30,West,A,S4,54.570634957362635,26.208501580411316,6,1.0820452704588337,76.61713459386294,0,A_S4
4471,2023-10-21,South,B,S4,55.01168949475307,44.95105439251711,8,1.5073659492625695,59.4452550142176,0,B_S4
4472,2024-10-01,East,A,S4,57.434207528288674,32.995100227310814,7,15.012019075723364,75.72446626821747,0,A_S4
4473,2023-12-23,West,A,S2,63.07712768361689,44.0348107549817,3,1.5739460110839334,73.04970858918534,0,A_S2
4474,2023-04-10,East,A,S3,56.81419180781777,29.185348915329506,8,9.728126871956155,170.1105416658714,1,A_S3
4475,2024-09-12,North,A,S3,54.22569536636179,33.26164329895638,6,13.137052058828507,73.00709183817833,0,A_S3
4476,2023-08-22,North,C,S1,60.66870377844715,29.991078790444732,3,19.63090993900427,86.19378072402213,0,C_S1
4477,2024-11-16,South,B,S4,13.60048368753344,10.738369855313735,6,1.8313738051665494,37.59702890032875,0,B_S4
4478,2023-09-26,North,C,S4,81.3357737491824,55.23208901081838,10,25.525964248770908,93.54124607845566,1,C_S4
4479,2024-09-26,South,A,S1,73.84594767070098,40.349174398224164,6,0.6386071912905067,79.98565300272651,0,A_S1
4480,2024-01-28,East,B,S4,53.25703627788935,27.546158411640214,8,15.574118019744791,98.75311984064774,1,B_S4
4481,2023-12-08,East,C,S2,28.8049032438685,20.137487694032796,7,1.1813834835842023,56.3775096025689,0,C_S2
4482,2023-08-05,North,A,S3,68.15525648739417,34.29302613259819,6,12.780381630939242,78.22578070343445,0,A_S3
4483,2024-09-02,North,C,S3,39.591852514029334,11.61156200973372,6,2.3154424306407266,51.423363851029265,0,C_S3
4484,2023-02-14,North,B,S1,58.007615248624035,37.63014049638431,7,13.69286229163629,93.15736539221295,1,B_S1
4485,2023-12-09,South,B,S1,30.756415973218004,17.592272170971327,6,6.914708839320115,49.63721092881276,0,B_S1
4486,2023-09-27,West,A,S3,83.39610348459684,49.006786959233466,4,7.168783064153482,207.54565999914908,1,A_S3
4487,2024-02-01,South,B,S4,28.3667485683707,21.188612457672335,4,19.33739013232368,53.43681517227931,0,B_S4
4488,2023-07-05,South,B,S4,51.034791054747515,35.9068774522918,8,11.080542695095524,50.18119418218927,0,B_S4
4489,2024-04-30,East,C,S2,18.167191782327606,9.612299936698975,4,10.112284240805348,58.48799448237117,0,C_S2
4490,2023-10-09,North,C,S4,49.38166321705517,20.647642687913482,6,36.8938933458505,68.59039460041785,0,C_S4
4491,2023-05-18,North,A,S2,43.62072192292587,21.063738728386355,13,15.33813325274853,101.8513122298508,1,A_S2
4492,2023-05-24,North,C,S3,67.0577509085895,44.91436198887681,6,18.326955921065693,86.04630313727476,0,C_S3
4493,2024-05-23,East,C,S2,43.61930852612202,27.262806423233066,4,13.898995812496786,86.88094562332964,0,C_S2
4494,2023-07-11,South,B,S3,67.07935374269495,35.84953731955713,7,1.1893129913644633,62.22682910321629,0,B_S3
4495,2023-08-13,East,A,S3,34.63819148616994,14.50782300502097,6,10.8349017775637,50.3276957825285,0,A_S3
4496,2024-04-02,East,A,S3,45.77057595432884,32.40492805464472,2,3.5048424823012834,74.47279031214194,0,A_S3
4497,2023-08-29,South,A,S2,46.07131853119241,25.869571874219005,5,4.944788831736398,70.95930313458274,0,A_S2
4498,2023-10-11,West,A,S3,57.43382383449376,40.48202853087334,2,17.76704665048066,76.52224026597234,0,A_S3
4499,2023-06-28,West,C,S3,55.525616396105846,40.35005621717199,6,26.31686107967191,81.87596890868544,0,C_S3
4500,2023-09-10,North,A,S2,60.83337732385043,33.99730839202878,4,0.4717379069187403,81.49870062064699,0,A_S2
4501,2024-05-20,West,B,S3,54.002459049346086,39.998655308296435,3,0.025284333423029014,58.14998378248859,0,B_S3
4502,2024-01-25,North,B,S1,59.91972239919673,37.0591114752135,4,2.5806974636546465,64.16461752377751,0,B_S1
4503,2024-12-29,North,B,S4,36.532041069602926,24.061290542434072,6,10.31596183672268,59.35666403657689,0,B_S4
4504,2024-07-17,East,A,S1,55.83198000321851,15.989195241035446,8,1.6711440407620088,84.35228380137707,0,A_S1
4505,2023-01-13,North,B,S4,74.12308891168522,36.70648296042349,4,40.75176596488555,96.73484533909496,1,B_S4
4506,2023-10-04,South,B,S4,24.80010848918604,7.546510182492102,4,2.674509003009691,21.259954022348804,0,B_S4
4507,2023-07-31,North,B,S4,57.33511932453392,31.851833815491794,4,4.150984808144435,57.39493299088962,0,B_S4
4508,2024-03-04,South,A,S1,60.15169666907176,37.00582606267328,6,42.8822522228889,106.01953095529323,1,A_S1
4509,2023-07-13,West,B,S1,71.91779566207525,44.39267999757294,4,5.413982495840143,76.93691411796382,0,B_S1
4510,2024-12-06,West,A,S1,60.89070399935314,38.8203979739419,5,7.392344435226207,61.94474430495184,0,A_S1
4511,2023-08-07,North,B,S2,51.50473913238063,25.42328674929901,9,40.453352518415464,69.61981280562333,0,B_S2
4512,2024-01-17,East,B,S4,56.451097932650576,39.40156246978905,5,4.088913182372791,77.62781908045932,0,B_S4
4513,2023-03-31,South,A,S4,38.974432481579896,37.858967037360664,3,30.732427914937077,68.49828211150744,0,A_S4
4514,2024-10-26,South,C,S3,44.18047891463381,23.68168824918727,8,5.457876183133049,77.99232094329402,0,C_S3
4515,2024-10-27,East,A,S4,29.964457404470078,12.669329103212858,2,20.9785715483013,40.45928730014924,0,A_S4
4516,2024-08-02,West,C,S1,72.30544271516335,37.90061103781103,4,1.2314609480286232,78.48278369581314,0,C_S1
4517,2023-09-14,South,C,S4,56.75235978426269,34.735158482801545,6,1.8747753766536077,58.516939181029,0,C_S4
4518,2023-02-12,North,A,S2,36.258313095130795,17.548882980174444,5,28.22850003581565,94.19111497497002,1,A_S2
4519,2024-06-03,West,A,S3,54.07035443993877,18.59958535929758,6,6.04938213918877,73.96859941913365,0,A_S3
4520,2023-11-10,West,A,S4,67.39021564991499,28.780114410335617,4,0.18373938914572413,68.9608408351213,0,A_S4
4521,2024-12-23,South,C,S3,64.89188488181576,47.09665204482901,10,2.299748201894001,84.46753090161455,0,C_S3
4522,2024-05-24,East,B,S2,36.08542080250398,31.905604802489393,4,6.6502952526656935,59.97698541670467,0,B_S2
4523,2024-01-29,West,A,S3,2.9924177618067844,14.59456736074787,4,0.9454019989973294,33.060112807322916,0,A_S3
4524,2024-12-21,East,B,S2,55.9307912734457,35.368910274302436,4,6.781306741789247,65.52734420853443,0,B_S2
4525,2024-08-07,South,A,S3,36.69695552242651,14.090929249825411,3,3.5891019635400707,41.30887604751448,0,A_S3
4526,2023-12-01,West,B,S2,59.334912589707514,32.09681836056705,7,6.809379268050707,68.67213335159441,0,B_S2
4527,2023-01-14,West,B,S2,64.25405582504362,26.621332415187386,2,22.163175777219344,66.14583692871912,0,B_S2
4528,2023-03-09,East,A,S1,66.70449666745074,27.783562084134648,3,1.9395944587868028,91.88754050521572,1,A_S1
4529,2023-11-20,North,C,S2,76.17110728967798,47.7447660583086,5,3.598407239830707,80.79789193565495,0,C_S2
4530,2024-02-15,South,A,S3,68.54535377115955,45.43930465795187,4,6.765766245852407,75.44261441268596,0,A_S3
4531,2023-01-23,East,B,S4,76.24323243176033,61.41292790486614,1,3.921094885311031,78.20283014393395,0,B_S4
4532,2023-04-03,South,B,S1,70.68590514852997,41.74679447963001,5,1.4555980107039375,74.53583275601632,0,B_S1
4533,2024-05-29,East,C,S1,71.9932636103325,32.333279679754696,4,8.790012890475614,99.1499306027728,1,C_S1
4534,2024-07-02,East,B,S3,49.38697791053341,28.656823676279785,2,10.780599913332672,58.578564141505176,0,B_S3
4535,2023-01-22,North,C,S3,30.66010353151434,16.136388526001394,6,28.814279032241473,70.96600115655554,0,C_S3
4536,2024-01-06,East,A,S1,87.23405381723617,48.41057887595413,2,7.589407532125955,94.92141153488251,1,A_S1
4537,2023-03-01,East,C,S2,50.9442940282403,33.31657295674318,6,2.7243102562880637,95.26703718700072,1,C_S2
4538,2024-06-12,North,A,S1,68.43062095961352,31.34259234291989,8,12.027978123108403,89.08565319428766,1,A_S1
4539,2024-08-31,East,B,S1,41.74587753463667,26.093297983389693,3,10.619367600766923,42.789121702567876,0,B_S1
4540,2024-09-26,East,A,S1,64.4588366381846,43.88780810866658,9,10.50123135321357,95.4219489899389,1,A_S1
4541,2024-03-12,North,C,S3,13.325550124400515,19.353232236496012,5,0.20087457406773976,51.82079137041915,0,C_S3
4542,2024-04-04,East,C,S4,43.84334913498569,28.78901627327892,6,14.973272213096127,71.54702136621452,0,C_S4
4543,2024-11-07,South,B,S2,48.523833749115674,37.45926385362362,4,3.6370012608073194,48.803594223022344,0,B_S2
4544,2024-03-23,South,B,S1,56.939131524577796,30.612310592297916,5,16.518224320110548,92.3094342370212,1,B_S1
4545,2023-11-22,East,B,S4,66.08037014901662,37.21389989677617,6,4.623674708920233,87.23506890520824,0,B_S4
4546,2024-07-04,North,A,S2,33.58785617554527,30.935490035052297,6,24.378525968181954,80.64785236325503,0,A_S2
4547,2024-03-07,North,B,S1,59.89952283380306,24.96703830057131,3,6.097595850538563,79.37106553382893,0,B_S1
4548,2024-09-06,South,B,S1,68.40000464955112,37.81488037176592,1,9.218809249779124,62.49172760951386,0,B_S1
4549,2024-01-19,West,B,S2,85.18867374131386,60.14077469859604,4,3.298683137159725,95.64681827423561,1,B_S2
4550,2024-09-26,North,A,S3,60.59941975756301,34.670758136517726,0,6.2384065356623895,65.37731437039712,0,A_S3
4551,2023-02-02,West,C,S2,43.10741027778167,23.57962991169897,3,0.7513793982100432,58.549802744481646,0,C_S2
4552,2023-01-27,North,A,S2,30.923530143376084,16.43146115349355,4,20.41188719279855,67.02767056165399,0,A_S2
4553,2023-03-14,South,B,S2,77.43803446797845,47.400034879565034,3,2.6313345447853695,89.94238453855428,1,B_S2
4554,2024-02-11,South,A,S4,61.06012903389413,45.3247481556904,6,8.708459049295975,90.59481007051168,1,A_S4
4555,2024-06-01,South,A,S3,49.67036552629641,37.196071462363555,5,5.710154120870038,87.76251996300921,0,A_S3
4556,2023-06-07,North,A,S3,25.702725586672727,15.513293283995322,6,12.169855948570829,65.977826113354,0,A_S3
4557,2023-04-24,West,A,S2,36.032240736529204,30.35845298184389,5,16.59275444384555,72.28880845551966,0,A_S2
4558,2024-09-20,South,B,S3,59.46980433160905,38.41622630560332,5,6.146246750527271,44.94595771617186,0,B_S3
4559,2024-07-01,West,B,S4,55.3074953618885,40.057458559699754,6,1.69300074518112,63.79980517731819,0,B_S4
4560,2024-04-18,East,B,S3,20.80502661550319,4.256060176557931,8,5.871184681487863,45.89003565506239,0,B_S3
4561,2023-12-23,East,B,S4,59.489188347527424,49.60193487598096,8,4.4131173853947345,89.2740675044947,1,B_S4
4562,2023-11-03,South,A,S1,26.4734532767006,17.645776399183788,9,12.362733086644251,53.17629267186447,0,A_S1
4563,2023-01-15,East,A,S4,70.3101360290339,20.199606838877823,6,9.917570957388623,81.60773476446408,0,A_S4
4564,2023-05-18,West,B,S4,53.12833872357436,45.153220621899465,3,3.16940043272037,75.52665772853268,0,B_S4
4565,2024-10-16,West,B,S3,43.048678268760504,25.8696464109416,4,1.2981952530767393,60.5167194697944,0,B_S3
4566,2023-09-05,West,B,S4,64.8523150866601,35.747437362784915,1,0.9399892961745129,50.90296913845066,0,B_S4
4567,2024-05-29,North,A,S3,55.30248932668677,28.336029074514467,6,9.691199247897504,78.3401821440247,0,A_S3
4568,2024-05-28,East,C,S2,69.87391412757528,45.44036342482011,5,11.286717352573717,87.1286266538626,0,C_S2
4569,2023-08-14,South,A,S3,51.20713420084351,23.61716916900779,2,8.061086930362295,40.642668900172986,0,A_S3
4570,2023-05-30,West,B,S3,52.082290496085704,26.634122596285565,2,9.578859549118114,66.38682123096504,0,B_S3
4571,2024-05-19,West,A,S1,45.72124351103137,23.009721276125312,5,10.312727492703225,82.13438853205541,0,A_S1
4572,2023-03-10,West,B,S1,53.94450714150745,30.028727935286575,4,5.361606471677551,69.8102343983057,0,B_S1
4573,2023-12-28,North,B,S2,75.46926319683881,41.1598919202484,6,12.276536765115104,80.01570878366279,0,B_S2
4574,2024-10-10,South,B,S3,42.45853744908434,32.297635522689504,7,10.439749001194246,70.35838102818259,0,B_S3
4575,2024-06-03,East,A,S1,59.71932723995954,38.00009478235732,8,9.58080058890306,84.91610050769049,0,A_S1
4576,2024-07-11,East,B,S4,36.79334625488073,25.220301659682704,3,7.531748948426498,45.692299019228756,0,B_S4
4577,2023-03-02,South,A,S1,18.99901823482326,16.284228649032258,5,6.829176360063976,60.69454537712357,0,A_S1
4578,2023-05-26,North,B,S4,53.11188110555164,31.12237450200537,6,8.787100710750302,85.42832239076853,0,B_S4
4579,2023-07-20,North,A,S3,55.556081352041346,25.17117417823422,7,4.397007239761436,77.89478787049023,0,A_S3
4580,2023-08-02,East,A,S2,48.34923095836274,43.4509184100327,8,5.374277465898414,81.42868195149778,0,A_S2
4581,2023-05-22,South,B,S2,27.56022543841646,23.956412500085175,6,10.309866316045985,63.35829951170709,0,B_S2
4582,2024-12-10,South,A,S3,54.56451611962432,45.64132578325926,8,0.4351458664659289,103.29377798688887,1,A_S3
4583,2023-05-01,West,A,S1,53.99470451209169,40.673130074946606,5,15.493963531270063,85.3886760816791,0,A_S1
4584,2024-05-31,North,C,S3,36.6682905336114,18.318003089242982,3,21.742718588574764,59.126684006081845,0,C_S3
4585,2024-03-04,West,C,S3,29.6976264279047,-0.9652476498881057,4,0.4008973654127445,49.694769459128004,0,C_S3
4586,2024-03-21,South,C,S1,46.21418108441049,17.89573724642433,3,7.854214408861219,69.32173207125857,0,C_S1
4587,2023-06-06,West,A,S4,59.79393870166653,40.968539594665806,7,8.195775068902055,110.29493052982957,1,A_S4
4588,2023-08-13,West,B,S3,56.24982097687986,32.93590923143591,3,2.2543311324742703,53.90999647956701,0,B_S3
4589,2024-03-18,East,C,S1,36.78744503248883,18.713668148167343,4,0.3214503561576751,69.24844799972598,0,C_S1
4590,2023-08-07,South,A,S3,52.05387627533011,11.267897751987292,5,9.571895849010168,42.19182975737051,0,A_S3
4591,2024-05-21,North,B,S2,63.306896082133505,37.87911953532585,7,8.091854184783791,90.58585024555596,1,B_S2
